NVIDIA GeForce RTX 3080 Founders Edition 10GB GDDR6X Graphics Card NON-LHROpens in a new window or tab,£720.00,https://www.ebay.co.uk/itm/284805677401?hash=item424fbdc159:g:mkwAAOSwnMtiZYk5
New listingEVGA NVIDIA GeForce RTX 3080 Ti 12GB FTW3 ULTRA GAMING PC Graphics CardOpens in a new window or tab,"£1,599.99",https://www.ebay.co.uk/itm/304487201600?epid=14047688632&hash=item46e4d9fb40:g:6BMAAOSw-S1ifpBG
NVIDIA GeForce RTX 3080 Founders Edition 10GB GDDR6X Graphics Card Non LHROpens in a new window or tab,£690.00,https://www.ebay.co.uk/itm/175276210902?epid=11046131534&hash=item28cf46bad6:g:-kAAAOSwm3tierHE
MSI NVIDIA GeForce RTX 3080 10GB VENTUS 3X OC LHR Ampere Graphics CardOpens in a new window or tab,£849.99,https://www.ebay.co.uk/itm/154947847611?hash=item24139c85bb:g:400AAOSwqrdiV9ir
NVIDIA GeForce RTX 3080 Ti Founders Edition 12GB GDDR6X Graphics CardOpens in a new window or tab,£870.00,https://www.ebay.co.uk/itm/203946831703?epid=10047881042&hash=item2f7c2daf57:g:GuIAAOSwaDtie2wz
MSI GeForce RTX 3080 SUPRIM X 10GB LHR Graphics CardOpens in a new window or tab,£923.47,https://www.ebay.co.uk/itm/403495604581?epid=19048542305&hash=item5df2365165:g:klUAAOSwILliNOSK
Gigabyte RTX 3080TI 12GB OC EditionOpens in a new window or tab,£620.00,https://www.ebay.co.uk/itm/325181770598?hash=item4bb6580b66:g:Uz4AAOSw9~RieM8k
MSI RTX 3080 GAMING Z TRIO 10G NVIDIA GeForce RTX 3080 10 GB GDDR6X LHROpens in a new window or tab,£820.00,https://www.ebay.co.uk/itm/134113881311?hash=item1f39cf6cdf:g:FuEAAOSwDGJifAHA
EVGA GeForce RTX 3080 FTW3 ULTRA 10GB GDDR6X Graphics CardOpens in a new window or tab,£510.00,https://www.ebay.co.uk/itm/284806412379?epid=9041880705&hash=item424fc8f85b:g:ELQAAOSwBQVieLmg
NEW FACTORY SEALED - EVGA GEFORCE RTX 3080 TI FTW3 ULTRA GAMING GRAPHICS CARD 01Opens in a new window or tab,£920.00,https://www.ebay.co.uk/itm/125301952884?epid=14047688632&hash=item1d2c941174:g:v7MAAOSw3t9idnOr
GeForce RTX 3080 Gigabyte Master Aorus 10GB Graphics Card LHROpens in a new window or tab,£800.00,https://www.ebay.co.uk/itm/363834879417?hash=item54b63fadb9:g:0ugAAOSwUWRie4Te
GIGABYTE GeForce RTX 3080 Gaming OC 10GB GDDR6X Graphics Card V2.0 LHROpens in a new window or tab,£245.00,https://www.ebay.co.uk/itm/334437805270?epid=7051635493&hash=item4dde0becd6:g:qgsAAOSw6F9ie-em
KFA2 Geforce RTX 3080 SG 10Gb LHR Gddr6X Pci-Express Graphics CardOpens in a new window or tab,"£1,188.73",https://www.ebay.co.uk/itm/304365747033?epid=3048026982&hash=item46dd9cbb59:g:pDkAAOSwfKNiEnN4
